Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
17,5,wood,kohli,4,4,Length,Outside-off,,Third-man,,,,
17,4,wood,kohli,6,6,Full,Outside-off,Drive,Mid-off,,,,
17,3,wood,kohli,6,6,Short,Outside-off,,Midwicket,,,,
16,6,jordan,kohli,4,4,Good,Outside-off,,Midwicket,,,Slower,
16,4,jordan,kohli,1,1,Yorker,Outside-off,,Mid-off,,,,
16,4,jordan,kohli,1,1,Short,Outside-off,,Mid-off,,,,
16,4,jordan,kohli,1w,1,Good,,,Off-side,,,,
16,3,jordan,kohli,6,6,Short,,Pull,Deep-square,,,,
16,2,jordan,kohli,â€¢,0,Short,Outside-off,Pull,,,,,
15,4,archer,kohli,1,1,Short,Outside-off,,Midwicket,,Leg-cutter,Slower,
15,3,archer,kohli,6,6,Good,Outside-off,Pull,,Top-edge,,Pace,
15,2,archer,kohli,â€¢,0,Short,Outside-off,,,,,,
15,1,archer,kohli,4,4,Good,Outside-off,,Mid-off,,Leg-cutter,,
15,1,archer,kohli,4,4,Good,Outside-off,,Mid-off,,,Slower,
15,1,archer,kohli,1w,1,Good,,,Leg-side,,Leg-cutter,Slower,
15,1,archer,kohli,1w,1,Good,,,Leg-side,,,Slower,
14,4,wood,kohli,1,1,Short,Outside-off,,Midwicket,,,,
14,1,wood,kohli,1,1,Short,Outside-off,Pull,Midwicket,,,,
13,6,sam curran,kohli,1,1,Short,Outside-off,,Long-off,,,,
13,4,sam curran,kohli,1,1,Short,Leg-stump,,Long-on,,,,
13,3,sam curran,kohli,â€¢,0,Length,,Cut,,,,,
13,2,sam curran,kohli,2,2,,,,Cover,,,,
13,1,sam curran,kohli,4lb,0,,,,Long-stop,,,,Dive
12,5,rashid,kohli,1,1,,,,Long-on,,,,
12,4,rashid,kohli,â€¢,0,Short,Outside-off,Cut,Point,,,,
12,1,rashid,kohli,1,1,,Middle-stump,,Long-on,,,,
11,5,sam curran,kohli,1,1,Good,Leg-stump,,Square-leg,,,,
11,2,sam curran,kohli,1,1,Length,Outside-off,,Mid-off,,,,
10,6,jordan,kohli,â€¢,0,Length,Outside-off,Drive,Extra-cover,,,,
10,5,jordan,kohli,4,4,Length,Outside-off,,Long-on,,,,
10,4,jordan,kohli,â€¢,0,Good,,Pull,Leg-side,,,,
9,6,rashid,kohli,â€¢,0,,,,Midwicket,Inside-edge,Wrong'un,,
9,4,rashid,kohli,1,1,,Middle-stump,,Long-on,,,,
8,5,stokes,kohli,1,1,Short,,,Square-leg,,,Pace,
8,2,stokes,kohli,1,1,Length,Outside-off,Cut,Cover,,,,Dive
7,4,rashid,kohli,1,1,,,,Deep-square-leg,,,,
7,2,rashid,kohli,1,1,Full,,,Cover,,,,
7,1,rashid,kohli,4,4,Good,Outside-off,,Long-off,,,Spin,
6,6,stokes,kohli,1,1,Length,Outside-off,Drive,Mid-off,,,,
5,6,jordan,kohli,â€¢,0,Length,,,Mid-on,,,,
5,5,jordan,kohli,â€¢,0,Good,Outside-off,Drive,,,,,
5,4,jordan,kohli,â€¢,0,Full,Outside-off,,Cover,,,,
5,3,jordan,kohli,â€¢,0,Good,Outside-off,,,,,,
4,6,wood,kohli,4,4,,Outside-off,,Extra-cover,,,,
4,5,wood,kohli,â€¢,0,Short,,,,,,,
16,1,sams,kohli,W,0,Short,Outside-off,,,Outside-edge,,Pace,Bowled
15,6,zampa,kohli,1,1,Short,Outside-off,,Midwicket,,,,
15,5,zampa,kohli,2,2,Full,,,Midwicket,,,,
15,2,zampa,kohli,1,1,Full,,,Midwicket,,,,
14,6,tye,kohli,2,2,Yorker,Outside-off,Drive,Point,,,,
14,5,tye,kohli,4,4,Short,Outside-off,Drive,Third-man,Outside-edge,,Slower,
14,5,tye,kohli,4,4,Short,Outside-off,Drive,,Outside-edge,,Slower,
14,5,tye,kohli,1w,1,Length,Outside-off,,Third-man,,,Slower,
14,5,tye,kohli,1w,1,Length,Outside-off,,,,,Slower,
14,4,tye,kohli,6,6,Full,Outside-off,Scoop,Fine-leg,,,,
14,3,tye,kohli,â€¢,0,Yorker,,,Point,,,,
14,2,tye,kohli,4,4,Short,Middle-stump,,Long-leg,,,,
13,2,swepson,kohli,1,1,Full,Middle-stump,,Cover,Inside-edge,,,
11,6,zampa,kohli,2,2,Short,Middle-stump,,Deep-square,,,,
11,5,zampa,kohli,6,6,Good,,Drive,Extra-cover,,,,
11,3,zampa,kohli,1,1,Short,Outside-off,,Off-side,,,,
11,1,zampa,kohli,1,1,Good,Middle-stump,Drive,Long-on,Inside-edge,,,
10,5,swepson,kohli,1,1,Short,,,Deep-square,,,,
9,5,zampa,kohli,1,1,Short,,Cut,Deep-point,,,,Throw
9,3,zampa,kohli,1,1,,,,Long-on,,,,
8,5,swepson,kohli,1,1,Full,Outside-off,Drive,Deep-cover,,,,
8,4,swepson,kohli,â€¢,0,,Outside-off,Drive,,Inside-edge,Slider,,
7,6,henriques,kohli,2,2,,Leg-stump,,Square-leg,,Off-cutter,Slower,
7,5,henriques,kohli,â€¢,0,Yorker,Outside-off,,Midwicket,,,Slower,
7,2,henriques,kohli,1,1,Short,,,Long-leg,,,,
6,5,swepson,kohli,1,1,Full,,,Long-off,,,,
6,1,swepson,kohli,1,1,Full,Outside-off,,Cover,,,,
19,4,tye,kohli,4,4,Short,,,Midwicket,,,Slower,
19,3,tye,kohli,4,4,Length,,,,,,,
19,2,tye,kohli,â€¢,0,Short,Outside-off,,Deep-mid-wicket,,,Slower,
19,1,tye,kohli,â€¢,0,Length,,,Long-off,,,Slower,Catch
19,1,tye,kohli,â€¢,0,,,,,,,Slower,
18,5,starc,kohli,1,1,Short,Outside-off,,Deep-square-leg,,,,
18,2,starc,kohli,1lb,0,Good,Outside-off,,,,,,
18,2,starc,kohli,1lb,0,Good,,,,,,,
18,1,starc,kohli,2,2,Full,,,Midwicket,,,,
17,4,tye,kohli,1,1,Short,,Pull,Square-leg,,,Slower,
17,2,tye,kohli,1,1,Short,Outside-off,,Deep-point,,,Spin,
17,1,tye,kohli,2,2,Short,,,Midwicket,,,,
16,4,maxwell,kohli,1,1,,,,Midwicket,,,,
16,3,maxwell,kohli,6,6,Yorker,,,Midwicket,,,,
16,1,maxwell,kohli,1,1,,Middle-stump,,Midwicket,,,,
15,5,tye,kohli,1,1,Good,Outside-off,,Point,,,,
15,4,tye,kohli,â€¢,0,,Outside-off,,,,,Slower,
15,3,tye,kohli,6,6,,Outside-off,,Deep-mid-wicket,,,Slower,
15,2,tye,kohli,4,4,Length,,Drive,Point,,,Slower,
15,1,tye,kohli,â€¢,0,Good,,,Fine-leg,Inside-edge,,Slower,
15,1,tye,kohli,1w,1,Length,,,Fine-leg,,,Slower,
14,5,zampa,kohli,1,1,Short,Outside-off,,Long-on,,,,Dive
14,4,zampa,kohli,â€¢,0,,,,Long-off,,,,
14,2,zampa,kohli,1,1,,,,Midwicket,,Googly,,
12,5,maxwell,kohli,1,1,Short,Outside-off,,Midwicket,,,,
12,4,maxwell,kohli,2,2,Length,,,Square-leg,,,,
12,3,maxwell,kohli,2,2,Short,,,Point,,,,
11,5,zampa,kohli,3,3,,,Cut,Short-third-man,,,,Dive
11,4,zampa,kohli,2,2,,,,Midwicket,,Googly,,
10,2,maxwell,kohli,1,1,Short,Leg-stump,,Midwicket,,,,
9,6,zampa,kohli,4,4,Short,,,Point,,,,
9,3,zampa,kohli,1,1,,Outside-off,Cut,Short-third-man,,,,
9,2,zampa,kohli,1,1,Good,Outside-off,Sweep,Long-on,,,,Catch
9,1,zampa,kohli,2,2,Good,,,Square-leg,,,,
8,6,maxwell,kohli,1,1,Good,,Cut,Midwicket,,,,Throw
8,5,maxwell,kohli,â€¢,0,,,,Cover,,,Slower,
8,2,maxwell,kohli,1,1,Length,Outside-off,,Deep-square-leg,,,,
8,1,maxwell,kohli,â€¢,0,,,,Off-side,,Googly,,
7,6,coulter-nile,kohli,1,1,Length,,,On-side,,,,
7,2,coulter-nile,kohli,1,1,Short,,,Fine-leg,,,,
7,1,coulter-nile,kohli,2,2,Good,,Upper-cut,,,,Pace,
5,6,starc,kohli,â€¢,0,Good,,,Midwicket,,,,
5,5,starc,kohli,â€¢,0,Length,Leg-stump,Pull,Cover,,,,
5,4,starc,kohli,â€¢,0,Full,,,Cover,,,,
12,3,allen,kohli,W,0,Good,Outside-off,Off-drive,Long-off,,,,
12,1,allen,kohli,1,1,,Outside-off,,Extra-cover,,,,
11,5,chase,kohli,1,1,Length,,,Square-leg,,,,
11,3,chase,kohli,1,1,Length,,Pull,Square-leg,,,,
10,5,hosein,kohli,1,1,,,Drive,Point,Inside-edge,Slider,,
10,3,hosein,kohli,1,1,,Outside-off,,Point,,,Fast,
10,2,hosein,kohli,4,4,Full,,,,,,,
9,3,chase,kohli,1,1,,,,Long-on,,,,
8,5,hosein,kohli,1,1,,,,Leg-side,,,,
8,4,hosein,kohli,2,2,Full,Leg-stump,,Square-leg,,,,
8,2,hosein,kohli,1,1,,Leg-stump,,Square-leg,,,,
8,1,hosein,kohli,2,2,,,,Deep-square-leg,,,,
7,4,chase,kohli,1,1,Short,,,Square-leg,,,Spin,
17,1,willey,kohli,W,0,Length,,,Fine-leg,,,,Dive
16,5,jordan,kohli,1,1,Full,Outside-off,,Cover,,,,
16,4,jordan,kohli,6,6,Full,,,Square-leg,,,,
16,2,jordan,kohli,1,1,Full,Outside-off,,Point,,,,
15,6,willey,kohli,2,2,,Middle-stump,,Backward-square-leg,,,,
15,4,willey,kohli,1,1,Good,,,Leg-side,Inside-edge,,,
15,3,willey,kohli,2,2,Good,,,Mid-on,,,,
15,2,willey,kohli,â€¢,0,Good,Leg-stump,,Short-third-man,,,,
15,1,willey,kohli,2,2,Length,,,Square-leg,,,,
13,6,plunkett,kohli,â€¢,0,Full,Outside-off,Drive,Cover,,,Slower,
13,5,plunkett,kohli,2,2,Good,,,Leg-side,,,,
12,5,rashid,kohli,1,1,Full,Outside-off,,Short-third-man,,,,
12,4,rashid,kohli,â€¢,0,Length,,,,,Googly,,
11,5,ball,kohli,1,1,Short,,,Square-leg,,,Slower,
11,5,ball,kohli,1w,1,Short,,,Long-on,,,Slower,
11,5,ball,kohli,1w,1,Short,,,,,,Slower,
11,3,ball,kohli,1,1,Short,Outside-off,Cut,Third-man,,,,Catch
10,6,rashid,kohli,6,6,,Middle-stump,,Long-on,,,,Catch
10,5,rashid,kohli,4,4,Full,Outside-off,Cut,Long-on,,,,
10,3,rashid,kohli,1,1,Full,Outside-off,,Short-third-man,,,,
10,2,rashid,kohli,2,2,Full,Leg-stump,Cut,Midwicket,,,,Dive
9,5,plunkett,kohli,1,1,Length,,,Long-on,,,,
9,3,plunkett,kohli,1,1,Good,,,Leg-side,,,,
9,2,plunkett,kohli,â€¢,0,Length,Outside-off,Cut,Backward-point,,,,
9,1,plunkett,kohli,â€¢,0,Full,Outside-off,Drive,,,,,
8,6,rashid,kohli,1,1,,,,Cow-corner,,,,
8,5,rashid,kohli,2,2,Length,,,Leg-side,,,,
8,4,rashid,kohli,2,2,,Outside-off,,Square-leg,,Googly,,
8,3,rashid,kohli,â€¢,0,Full,Outside-off,,,,,,
8,2,rashid,kohli,2,2,Full,Outside-off,Drive,Cover,,,,
8,1,rashid,kohli,â€¢,0,,Outside-off,,,,,,
7,6,jordan,kohli,1,1,Short,Outside-off,Cut,Point,,,,
7,4,jordan,kohli,1,1,Good,,Pull,Square-leg,,,,
7,2,jordan,kohli,1,1,Length,Outside-off,,Off-side,,,,
7,1,jordan,kohli,â€¢,0,,Outside-off,,Midwicket,,,,
6,4,plunkett,kohli,1,1,Short,Outside-off,,Third-man,,,Slower,
6,3,plunkett,kohli,â€¢,0,Full,Outside-off,Drive,Cover,,,,
6,2,plunkett,kohli,â€¢,0,Short,Outside-off,Cut,Point,,,,
6,1,plunkett,kohli,â€¢,0,Length,Outside-off,,Off-side,,,,
5,3,jordan,kohli,1,1,Full,Outside-off,,Off-side,,,Fast,Dive
9,3,shamsi,kohli,W,0,Length,Outside-off,,Long-on,Inside-edge,,,
9,1,shamsi,kohli,1,1,,,,Short-third-man,,,,
8,6,smuts,kohli,1,1,,,,Midwicket,,,,
8,2,smuts,kohli,1,1,,Outside-off,,Long-on,,,,
7,5,shamsi,kohli,1,1,Short,Leg-stump,,Square-leg,,Googly,,
7,4,shamsi,kohli,6,6,,Outside-off,Drive,Long-off,,,,
7,3,shamsi,kohli,2,2,Good,Leg-stump,,Square-leg,,,,
7,2,shamsi,kohli,4,4,Short,Outside-off,Cut-shot,Backward-point,,,,
7,1,shamsi,kohli,â€¢,0,,Middle-stump,,Long-on,,,,Catch
6,4,morris,kohli,1,1,Good,,Drive,Mid-off,,,Pace,
6,3,morris,kohli,â€¢,0,Good,Outside-off,,Cover,,,,
6,2,morris,kohli,â€¢,0,Full,Outside-off,,Cover,,,,
6,2,morris,kohli,â€¢,0,Full,,,Cover,,,,
6,2,morris,kohli,1w,1,Short,Outside-off,,,,,,
6,2,morris,kohli,1w,1,,,,Leg-side,,,,
6,1,morris,kohli,â€¢,0,Full,Outside-off,Drive,Point,,,,
5,4,dala,kohli,1,1,Good,Leg-stump,,Deep-square-leg,,,,
5,2,dala,kohli,1,1,Good,Outside-off,,Point,,,,Direct-hit
5,1,dala,kohli,4,4,Full,Outside-off,,Cover,,,,Bowled
4,4,morris,kohli,1,1,Good,Outside-off,,Point,,,,
4,3,morris,kohli,2,2,Full,Outside-off,Drive,Cover,,,,
4,2,morris,kohli,â€¢,0,Full,Outside-off,Cover-drive,Cover,,,,
4,1,morris,kohli,â€¢,0,Good,Outside-off,,Point,,,,
0,6,behrendorff,kohli,W,0,Good,,,,Inside-edge,,,Catch
0,5,behrendorff,kohli,â€¢,0,Length,Leg-stump,,,,,,
8,4,rashid,kohli,W,0,,Leg-stump,,,Inside-edge,Googly,,Stumping
8,3,rashid,kohli,â€¢,0,Short,,Drive,Cover,,,,
8,2,rashid,kohli,2lb,0,,,,Fine-leg,,Googly,,
8,1,rashid,kohli,â€¢,0,,,,Off-side,,,,
7,5,stokes,kohli,1,1,Full,Outside-off,,Long-on,,,,
18,1,tye,kohli,W,0,Full,,Square-drive,Backward-point,,,,Catch
17,6,zampa,kohli,1,1,,Leg-stump,,Long-on,Inside-edge,,,Bowled
17,3,zampa,kohli,1,1,,,,Deep-cover,,,,
17,2,zampa,kohli,4,4,,,Drive,Long-off,,,,
16,2,tye,kohli,1,1,Short,,Pull,Midwicket,,,,
16,1,tye,kohli,â€¢,0,,Outside-off,,,,,Slower,
15,4,sams,kohli,1,1,Length,,,Fine-leg,,,,
15,3,sams,kohli,6,6,Short,,Pull,Fine-leg,,,,
15,2,sams,kohli,6,6,Length,,Cut,Midwicket,,,,
14,6,tye,kohli,â€¢,0,Good,Outside-off,,Point,,,,
14,5,tye,kohli,â€¢,0,Short,Outside-off,Cut,,,,,
14,2,tye,kohli,1,1,,,Pull,Leg-side,,,,
14,1,tye,kohli,â€¢,0,Full,Outside-off,,,,,Slower,
13,6,abbott,kohli,1,1,Short,,Pull,Midwicket,,,,
13,5,abbott,kohli,6,6,Length,Outside-off,Drive,Mid-off,,,Fast,
13,1,abbott,kohli,1,1,Good,Outside-off,,Short-third-man,,,,
12,5,swepson,kohli,1,1,Full,,,Leg-side,,,,
12,4,swepson,kohli,2,2,,,,Long-on,,,,Catch
12,2,swepson,kohli,1,1,,,,Midwicket,,,,
12,1,swepson,kohli,2,2,,,,Long-off,,,,
11,6,zampa,kohli,1,1,,,,Cover,,,,
11,4,zampa,kohli,1,1,Length,Outside-off,,Cover,,,,
11,1,zampa,kohli,1,1,Full,,,Cover,,,,Catch
10,6,swepson,kohli,1,1,Full,,,Long-on,,,,
10,3,swepson,kohli,1,1,,,,Long-on,,,,
10,1,swepson,kohli,1,1,Short,Outside-off,Cut,Cover,,,,
9,6,zampa,kohli,1,1,,,,Cover,,,,
9,4,zampa,kohli,1,1,Good,,,Long-on,,,,
9,2,zampa,kohli,1,1,,,,Long-off,,,,
9,1,zampa,kohli,â€¢,0,Good,,,,,,,
8,6,swepson,kohli,1,1,Good,Outside-off,,Cover,,,Spin,
8,4,swepson,kohli,1,1,Short,,Pull,Long-on,,,,
8,2,swepson,kohli,1,1,,Outside-off,,Cover,,,,
8,1,swepson,kohli,2,2,,,,,,,,Dive
7,6,maxwell,kohli,1,1,,,,Midwicket,,,,
7,4,maxwell,kohli,1,1,,,,Long-on,,,,
7,3,maxwell,kohli,â€¢,0,,,,On-side,,,,
6,5,swepson,kohli,1,1,Good,,,Cover,,,,
6,3,swepson,kohli,1,1,Good,,,Short-third-man,,,,
6,1,swepson,kohli,1,1,,Outside-off,,Long-on,,,,
5,5,abbott,kohli,1,1,Full,,,Deep-square,,,,
5,2,abbott,kohli,1,1,,,,Midwicket,,,Slower,
5,1,abbott,kohli,4,4,,,,Mid-off,,,,
4,6,tye,kohli,1,1,Good,,,Point,,,,
4,5,tye,kohli,â€¢,0,Good,,,Midwicket,,,,
4,4,tye,kohli,4,4,Short,Outside-off,Cut,Short-third-man,,,,
4,3,tye,kohli,â€¢,0,,Outside-off,,Mid-off,,,,
4,1,tye,kohli,1,1,Length,,,,,,,Catch
3,6,sams,kohli,1,1,Good,Outside-off,,Off-side,,,,
3,4,sams,kohli,1,1,Short,,Cut,Deep-point,,,,
3,4,sams,kohli,1w,1,Short,,,Deep-point,,,,
3,4,sams,kohli,1w,1,Short,,,,,,,
3,2,sams,kohli,1,1,Length,Outside-off,,Deep-point,,,,
3,1,sams,kohli,4,4,Length,,,Midwicket,,,,
2,6,maxwell,kohli,1,1,Full,,,Midwicket,,,,
2,4,maxwell,kohli,1,1,,Leg-stump,,Midwicket,,,,
2,2,maxwell,kohli,1,1,,,,Midwicket,,,,
2,1,maxwell,kohli,1,1,,,,Off-side,,,,
1,6,abbott,kohli,3,3,Good,Leg-stump,,Fine-leg,Inside-edge,,,
1,4,abbott,kohli,1,1,Good,Outside-off,,,,,,Catch
1,3,abbott,kohli,2,2,Good,Outside-off,Cut,Third-man,,,,
1,2,abbott,kohli,2w,2,Short,,,Square-leg,,,,
1,2,abbott,kohli,2w,2,Short,,,,,,,
0,5,maxwell,kohli,1,1,Length,,,,,,,
0,3,maxwell,kohli,1,1,Length,Leg-stump,,Long-on,,,,
18,2,moeen ali,kohli,6,6,,,Cut,Long-on,,,,
17,5,willey,kohli,1,1,Full,Outside-off,,Point,,,,
17,4,willey,kohli,2,2,Short,Outside-off,,Deep-square,,,,
17,1,willey,kohli,1,1,Short,,,Long-on,,,,
16,6,plunkett,kohli,1,1,Short,Outside-off,,Third-man,,,,
16,5,plunkett,kohli,â€¢,0,Length,Outside-off,Drive,Extra-cover,,,Slower,
16,5,plunkett,kohli,1w,1,Full,,,Leg-side,,,,
16,5,plunkett,kohli,1w,1,Full,,,Leg-side,,,Slower,
16,4,plunkett,kohli,â€¢,0,Length,Outside-off,Drive,,,,,
16,2,plunkett,kohli,1,1,Short,Outside-off,,Fine-leg,,,Slower,
16,1,plunkett,kohli,â€¢,0,Length,Outside-off,Drive,Mid-off,,,,
15,6,willey,kohli,1,1,Short,,,Point,,,,
15,3,willey,kohli,1,1,Short,Outside-off,,Third-man,,,,
15,1,willey,kohli,1,1,Full,,,Fine-leg,,,,
14,6,rashid,kohli,1,1,Full,Outside-off,Drive,,,,,
14,5,rashid,kohli,â€¢,0,Length,Outside-off,,,,,,
14,4,rashid,kohli,â€¢,0,Good,Outside-off,,,,,,
14,2,rashid,kohli,1,1,Short,Middle-stump,,Deep-square,,,,
14,1,rashid,kohli,â€¢,0,Full,Outside-off,,Midwicket,,Googly,,
13,6,jordan,kohli,1,1,Short,,Pull,Fine-leg,,,,
13,5,jordan,kohli,â€¢,0,Short,Outside-off,Pull,Midwicket,,,,
13,2,jordan,kohli,1,1,Short,Outside-off,,Third-man,,,,
13,1,jordan,kohli,â€¢,0,Length,Middle-stump,,Midwicket,,,,
12,5,rashid,kohli,1,1,Full,Outside-off,,Long-off,,,,
2,3,rashid,kohli,W,0,,,,Mid-off,,,,
1,6,archer,kohli,â€¢,0,,,,,Inside-edge,,,
1,5,archer,kohli,â€¢,0,Good,,,,,,,
1,4,archer,kohli,â€¢,0,Length,Outside-off,,Backward-point,,,,
1,3,archer,kohli,â€¢,0,Good,,,On-side,,,,
